BOAMP_AVIS_NUM,D_13_01_Conditionparticipation_Critereselection,D_13_02_Conditionparticipation_Situationjuridique,D_13_03_Conditionparticipation_Situationjuridiquesst,D_13_04_Conditionparticipation_Capecomarcheoui,D_13_05_Conditionparticipation_Capecomarchenon,D_13_06_Conditionparticipation_Capeco,D_13_07_Conditionparticipation_Capecosst,D_13_08_Conditionparticipation_Capeconiveaumini,D_13_09_Conditionparticipation_Capeconiveauminisst,D_13_10_Conditionparticipation_Captechoffreoui,D_13_11_Conditionparticipation_Captechoffrenon,D_13_12_Conditionparticipation_Captech,D_13_13_Conditionparticipation_Captechsst,D_13_14_Conditionparticipation_Captechniveaumini,D_13_15_Conditionparticipation_Captechniveauminisst,D_13_16_Conditionparticipation_Criteresparticipation,D_13_17_Conditionparticipation_Marchereserveoui,D_13_17_01_Conditionparticipation_Marchereserveoui_Ateliersproteges,D_13_17_02_Conditionparticipation_Marchereserveoui_Emploisproteges,D_13_18_Conditionparticipation_Marchereservenon,D_13_19_Conditionparticipation_Prestationreserveeoui,D_13_20_Conditionparticipation_Prestationreserveenon,D_13_21_Conditionparticipation_Conditionparticuliereexecution,D_13_22_Conditionparticipation_Indicationobligatoirenomqualificationsoui,D_13_23_Conditionparticipation_Indicationobligatoirenomqualificationsnon,D_13_24_Conditionparticipation_Justificatifscandidat,D_13_24_01_Conditionparticipation_Justificatifscandidat_P,D_13_25_Conditionparticipation_Eligiblemps,D_13_25_01_Conditionparticipation_Eligiblemps_Oui,D_13_25_02_Conditionparticipation_Eligiblemps_Non
21-89585,,,,,False,,,,,,False,,,,,"La procédure de passation utilisée est : la procédure adaptée ouverte. Elle est soumise aux dispositions des articles L. 2123-1 et R. 2123-1 3° du Code de la commande publique. Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements. En vertu de l'article L. 2113-13 du Code de la commande publique, le présent accord est réservé à des structures d'insertion par l'activité économique ou à des structures équivalentes, lorsque plus de 50% des travailleurs concernés sont des travailleurs défavorisés. Critères de jugement des offres: Performances en matière d'insertion professionnelle des publics en difficulté 50 %- Prix 30 % - valeur technique 20 %",CF_NIV_SUIV,False,True,False,,False,"Une avance de 5% sera accordée dans les conditions prévues au contrat (garantie à première demande ou caution personnelle et solidaire couvrant 100,00 % du montant de l'avance) pour les lots 1, 2 et 7. Le délai global de paiement est de 30 jours. Le marché sera financé par le budget de la Commune",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89586,,Déclaration sur l'honneur (incluse dans DC1 du Minefi joint ou DUME ou sur papier libre).,,,False,Chiffres d'affaires au cours des 3 dernières années (inclus dans DC2 du Minefi joint ou DUME ou sur papier libre).,,,,,False,- effectifs au cours des 3 dernières années (inclus dans DC2 du Minefi joint ou DUME ou sur papier libre);- références au cours des 3 dernières années (sur papier libre à annexer au DC2 ou DUME).,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89588,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89598,,"En application de l'article R. 2143-3 du Code de la commande publique, le candidat produit à l'appui de sa candidature : Imprimé DC1 Imprimé DC2 et les documents et renseignements listés à l'article 3 de l'arrêté du 22 mars 2019 fixant la liste des renseignements et des documents pouvant être demandés aux candidats aux marchés publics aux fins d'appréciation de leur capacité techniques et professionnelles. Si le signataire des pièces de ce marché n'est pas le représentant légal de la société, un pouvoir au signataire des pièces est nécessaire.",,,False,Formulaire DC2,,,,,False,"Les documents et renseignements listés à l'article 3 de l'arrêté du 22 mars 2019 fixant la liste des renseignements et des documents pouvant être demandés aux candidats aux marchés publics aux fins d'appréciation de leur capacité techniques et professionnelles, c'est-à-dire : --Une liste des travaux exécutés au cours des trois dernières années, assortie d'attestations de bonne exécution pour les travaux les plus importants. Le cas échéant, les éléments de preuve relatifs à des travaux exécutés il y a plus de cinq ans seront pris en compte. Ces attestations indiquent le montant, la date et le lieu d'exécution des travaux et précisent s'ils ont été effectués selon les règles de l'art et menés régulièrement à bonne fin",,Qualibat 1112 ; 2112 ; 6261 ; 2251 ; 3271.,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89610,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89625,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Documents à produire obligatoirement par le candidat, à l'appui de sa candidature",CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire",CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Déclaration sur l'honneur du candidat justifiant qu'il n'entre dans aucun des cas d'interdiction de soumissionner obligatoires prévus aux articles 45 et 48 de l'ordonnance no 2015-899 du 23 juillet 2015 ou, pour les marchés publics de défense ou de sécurité, qu'il n'entre dans aucun des cas d'interdiction de soumissionner obligatoires prévus aux articles 45 ,46 et 48 de l'ordonnance no 2015-899 du 23 juillet 2015 (si cette déclaration n'est pas déjà demandée dans le cadre du formulaire DC1, ci-après)",CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Déclaration sur l'honneur du candidat attestant qu'il est en règle, au cours de l'année précédant celle au cours de laquelle a lieu le lancement de la consultation, au regard des articles L. 5212-1, L. 5212-2, L. 5212 5 et L. 5212-9 du code du travail, concernant l'emploi des travailleurs handicapés",CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Si le candidat est établi en France, une déclaration sur l'honneur du candidat justifiant que le travail est effectué par des salariés employés régulièrement au regard des articles L. 1221-10, L. 3243-2 et R. 3243-1 du code du travail (dans le cas où le candidat emploie des salariés, conformément à l'article D. 8222-5-3° du code du travail)",CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Si le candidat est établi ou domicilié à l'étranger, une déclaration sur l'honneur du candidat attestant qu'il fournit à ses salariés des bulletins de paie comportant les mentions prévues à l'article R. 3243-1 du code du travail, ou des documents équivalents",CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,Déclaration appropriée de banques ou preuve d'une assurance pour les risques professionnels,CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années,CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les livraisons et les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique",CF_NIV_SUIV,False,True
21-89636,Se référer au règlement de consultation,Se référer au règlement de consultation,,,False,Se référer au règlement de consultation,,,,,False,Se référer au règlement de consultation,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,"Si les documents fournis par le candidat ne sont pas établis en langue française, ils doivent être accompagnés d'une traduction en français, certifiée conforme à l'original par un traducteur assermenté",CF_NIV_SUIV,False,True
21-89637,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,"Le recours à un architecte pour létablissement du projet architectural est obligatoire (Code de lurbanisme, Art. L 431-1). Compétences exigées : architecture (architecte inscrit à lOrdre ou équivalent ) ; Ingénierie TCE (structure, CVCD, plomberie, électricité courants fort et faibles, VRD) ; études thermiques ; conception bois, économie de la construction ; acoustique; conception paysagère ; QEB ; CSSI ; synthèse	Clause dexclusivité impérativement et uniquement pour larchitecte et les BET TCE",False,,True,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89661,,,,,False,"Déclaration concernant le chiffre d'affaires global du candidat portant au maximum sur les trois derniers exercices disponibles en fonction de la date de création de l'entreprise ou du début d'activité de l'opérateur économique, dans la mesure où les informations sur ces chiffres d'affaires sont disponibles. Les 3 dernières années à prendre en compte sont 2017-2018-2019",,Le groupement devra justifier d'un chiffre d'affaires global sur chacun des trois derniers exercices disponibles (2017-2018-2019) d'au moins 30 000 000 euros hors taxes. Le Chiffre d'Affaires global annuel sera la somme du Chiffre d'Affaires annuel de chacun des membres du groupement. L'analyse du chiffre d'affaires minimum des entreprises ayant moins de 3 ans d'existence portera sur les exercices disponibles.,,,False,"Déclaration indiquant les effectifs globaux et les effectifs d'encadrement pour chacune des trois dernières années (société et agence(s) pressentie(s) pour réaliser la prestation).Indication des titres professionnels du candidat et des titres d'études et de l'expérience professionnelle des responsables de services de même nature que celle du marché.Liste des principaux services et travaux fournis au cours des trois dernières années, indiquant notamment le montant, la date et le destinataire public ou privé. Afin de garantir un niveau de concurrence suffisant, le candidat pourra indiquer des prestations de services pertinents fournis il y a plus de trois ans, et des réalisations de travaux de plus de cinq ans. Les prestations de services et travaux sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique. L'équipe candidate privilégiera, des références de travaux en réalisation de bâtiment hospitaliers de taille et de destination comparables à celui objet de la consultation, suivant le mode de la conception-réalisation. Pour la compétence conception architecturale, le candidat pourra présenter une planche graphique en couleur au format A3, par référence présentée, pour au maximum 10 principales réalisations.",,"Compétences minimales exigées (*) :Constructeur : - Gros-OEuvre : Infrastructures et superstructures- Corps d'Etats Techniques : Automatismes / GTC, Courants forts - Courants faibles, CVC - Plomberie - GTC- Second oeuvre : Etanchéité, Cloisonnement, Faux Plafonds, Revêtements de sols, Menuiseries intérieures et extérieures, Peinture, Revêtements de façade, Liaisons verticales, VRDConception architecturale et technique :-Compétence architecturale-Compétence VRD-Compétence structure-Compétence corps d'état technique :-Compétence Courant Forts Courants Faibles-Compétence Automatismes-Compétence Génie climatique Plomberie-Compétence Second oeuvre-Compétence CSSI-Compétence géotechnique-Compétence BIM-Compétence acoustique-Compétence OPCPour la compétence OPC, l'organisme chargé de la mission devra posséder la qualification OPQIBI 0302 ou équivalente.",,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89662,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89672,,"Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionnerLe candidat pourra remettre avec son offre, les certificats justifiant que le candidat a satisfait aux obligations sociales et fiscales :- Attestation de vigilance,- Certificat nº 3666-1, 3666-2 et 3666-3 délivré par les Services Fiscaux- Attestation Caisse de Congés PayésRenseignements sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travail",,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponiblesBilans ou extraits de bilans, concernant les trois dernières années, des opérateurs économiques pour lesquels l'établissement des bilans est obligatoire en vertu de la loiDéclaration appropriée de banques ou preuve d'une assurance pour les risques professionnelsLe candidat devra pouvoir justifier d'un Ca annuel d'un montant minimum à 2x le montant du marché annuel",,,,,False,"Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières annéesListe des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidatLes éléments de preuve relatifs à des prestations exécutées il y a plus de trois ans seront pris en compte.Indication des titres d'études et professionnels de l'opérateur économique et/ou des cadres de l'entreprise, et notamment des responsables de prestation de services ou de conduite des travaux de même nature que celle du contratIndication des techniciens ou des organismes techniques, qu'ils soient ou non intégrés au candidat, en particulier de ceux qui sont responsables du contrôle de la qualitéDéclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation du contratDescription de l'équipement technique, des mesures employées par l'opérateur économique pour s'assurer de la qualité et des moyens d'étude et de recherche de son entrepriseIndication des systèmes de gestion et de suivi de la chaîne d'approvisionnement que le candidat pourra mettre en oeuvre lors de l'exécution du contratAttestations de formation amiante Ss4 du personnel et de l'encadrement dédié au marchéModes opératoires Ss4",,,,,CF_NIV_SUIV,False,False,True,,False,L'exécution des prestations débute à compter de la date fixée par le contrat.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89677,,Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionnerRenseignements sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travail,,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponibles",,,,,False,"Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières annéesListe des travaux exécutés au cours des cinq dernières années, appuyée d'attestations de bonne exécution pour les plus importants (montant, époque, lieu d'exécution, s'ils ont été effectués selon les règles de l'art et menés à bonne fin)Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation du contratIndication des mesures de gestion environnementale que le candidat pourra appliquer lors de l'exécution du contrat",,,,,CF_NIV_SUIV,False,False,True,,False,"L'exécution des prestations débute à compter de la date fixée par ordre de service.Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande.Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.Les prestations sont réglées par des prix forfaitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.Budget du Chc",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89686,,5274,,,True,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,voir RC,False,,True,False,CF_NIV_SUIV,,CF_NIV_SUIV,True,False
21-89693,,"- DC1 (lettre de candidature)- DC2 (déclaration du candidat)- Attestations sur l'honneur concernant les interdictions prévues aux articles L. 2141-1 à L. 2141-5 et L. 2141-7 à L. 2141-11 du code de la commande publique, notamment qu'il satisfait aux obligations concernant l'emploi des travailleurs handicapés définies aux articles L. 5212-1 à L. 5212-11 du code du travail - Si le candidat s'appuie sur les capacités d'autres opérateurs économiques pour l'exécution du marché, le candidat produit un engagement écrit de l'opérateur économique",,,True,,,,,,False,"- Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les livraisons et les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique ; - Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation de marchés de même nature ; - Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années.",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89694,,,,,True,,,,,,True,,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89696,- Capacité technique appréciée au regard de la qualité et de la pertinence des références présentées et leur adéquation à l'objet - Capacité professionnelle appréciée au regard de la qualité et la pertinence de la composition de l'équipe candidate et des moyens humains et matériels présentés - Capacité économique et financière appréciée au regard du chiffre d'affaires des membres de l'équipe candidate,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,Architectes,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,False
21-89703,,"Les candidats doivent utiliser les formulaires DC1 (lettre de candidature) et DC2 (déclaration du candidat) ou le Document Unique de Marché Européen (DUME) pour présenter leur candidature. Ces documents sont disponibles gratuitement sur le site https://www.economie.gouv.fr/daj/formulaires-marches-publics; Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner; Autorisation spécifique ou preuve de l'appartenance à une organisation spécifique permettant de fournir le service dans le pays d'origine du candidat; Copie des jugements prononcés, si le candidat est en redressement judiciaire et le cas échéant, une attestation de l'administration Judiciaire; Si le candidat est un groupement d'opérateurs économiques, chaque membre du groupement doit fournir une déclaration sur l'honneur; Renseignements sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travail.",,,True,"Déclaration appropriée de banques ou preuve d'une assurance pour les risques professionnels; Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponibles en fonction de la date de création de l'entreprise ou du début d'activité de l'opérateur économique, dans la mesure ou les informations sur ces chiffres d'affaires sont disponibles ; Si pour une raison justifiée, l'opérateur économique n'est pas en mesure de produire les renseignements et documents demandés par l'acheteur, il est autorisé à prouver sa capacité économique et financière par tout autre moyen considéré comme approprié par l'acheteur",,,,,True,"Liste des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidat Pour les personnes physiques ou morales ayant commencé leur activité depuis moins dun an, la preuve de leurs capacités professionnelles, techniques et financières peut être apportée par tout moyen, le candidat pouvant se prévaloir de références détenues en propre antérieurement à la création de son activité; Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation du contrat; Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années; Indication des titres d'études et professionnels de l'opérateur économique et/ou des cadres de l'entreprise, et notamment des responsables de prestation de services ou de conduite des travaux de même nature que celle du contrat. Le candidat devra justifier de la qualification professionnelle QUALIBAT 5543  Maintenance des installations thermiques, ou apporter la preuve de ces capacités professionnelles par tout autre moyen",,,,,CF_NIV_SUIV,False,False,True,,True,"Prix unitaires et forfaitaires. Modalités de variation des prix : Révision périodique (voir conditions dans le règlement de consultation). Les taux de remise accordés sont fermes et définitifs.Une avance de 5% sera accordée dans les conditions prévues au contrat. Modalités de règlement de comptes selon les modalités du C.C.A.G.-FCS. Le délai global de paiement est de 50 jours. En cas de retard de paiement, le titulaire a droit au versement d'intérêts moratoires, ainsi qu'à une indemnité forfaitaire pour frais de recouvrement d'un montant de 40 euro(s). Financement sur fonds propres (budget hospitalier) selon les règles de la comptabilité publique. Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois : - en qualité de candidats individuels et de membres d'un ou plusieurs groupements ; - en qualité de membres de plusieurs groupements",False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89706,,"1.a/ soit le DUME (Document Unique de Marché Européen)b/ soit un dossier "" candidature "" :Le formulaire DC1 Ou-La lettre de candidature et d'habilitation du mandataire par ses co-traitants, obligatoire en cas de groupement et/ou d'allotissement ;Et-Une déclaration sur l'honneur pour justifier qu'il n'entre dans aucun des cas mentionnés aux articles L. 2141-1 à L. 2141-5 et L. 2141-7 à L. 2141-11 notamment qu'il satisfait aux obligations concernant l'emploi des travailleurs handicapés définies aux articles L. 5212-1 à L. 5212-11 du code du travail ;2.le document relatif aux pouvoirs de la personne habilitée pour engager l'opérateur économique",,,False,"- une déclaration relative au chiffre d'affaires global et au chiffre d'affaires concernant plus précisément la prestation à réaliser, au cours des trois dernières années ;- le cas échéant, une déclaration justifiant l'application d'un droit de préférence éventuel (société coopérative ouvrière de production, groupement de producteurs agricoles, artisan, une société coopérative d'artisans ou société coopérative d'artistes, entreprises adaptées ou recensées à l'INSEE comme entreprise de l'économie sociale et solidaire).",,,,,False,"- une déclaration indiquant les effectifs moyens annuels et l'importance du personnel d'encadrement pour chacune des trois dernières années ;- une déclaration indiquant l'outillage, le matériel et l'équipement technique dont le prestataire dispose pour la réalisation du présent marché ; - la présentation d'une liste des principales références pour des prestations de même nature effectuées au cours des 3 dernières années indiquant le montant, la date et le destinataire public ou privé. Cette liste pourra être accompagnée d'attestations de bonne exécution.",,,,,CF_NIV_SUIV,False,False,True,,False,"Le Marché sera attribué à un opérateur économique unique ou à un groupement d'opérateurs économiques solidaire ou conjoint avec mandataire solidaire.Les opérateurs économiques ne pourront se présenter plusieurs fois, que ce soit en tant que candidats individuels et membres d'un groupement, ou en qualité de membres de plusieurs groupements.",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89716,,Renseignements sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travailDéclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner,,,False,"Déclaration appropriée de banques ou preuve d'une assurance pour les risques professionnelsDéclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponibles",,,,,False,"Liste des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidatDéclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières annéesDéclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation du contrat",,,,,CF_NIV_SUIV,True,True,False,,False,L'exécution des prestations débute à compter de la date de notification du contrat.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.La consultation comporte des conditions d'exécution à caractère social détaillées au cahier des charges.La consultation comporte des conditions d'exécution à caractère environnemental détaillées au cahier des charges.La consultation comporte des conditions d'exécution à caractère social et environnemental détaillées au cahier des charges,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89719,,"-Lettre de candidature-Habilitation du mandataire par ses cotraitants (DC1 disponible sur http://www.economie.gouv.fr/daj/formulaires-marches-publics/) ;-Déclaration du candidat individuelle ou du membre du groupement (DC2 disponible sur http://www.economie.gouv.fr/daj/formulaires-marches-publics/) ;-Fiche d'identité de l'entreprise faisant apparaître : raison sociale, adresse du siège social, no de SIRET, coordonnées du correspondant du dossier ;-Extrait K-bis ou équivalent ;-Attestations d'assurance en cours de validité : responsabilité civile professionnelle ;-Pouvoirs : les documents relatifs aux pouvoirs des personnes habilitées à engager le candidat, si le signataire n'est pas le représentant légal. Le candidat doit veiller à ce que les pouvoirs soient en cours de validité et qu'ils ne soient pas limités à un montant inférieur au montant annuel estimé du lot. Par ailleurs, en cas de groupement solidaire d'entreprises, les pouvoirs relatifs à chaque membre du groupement ne doivent pas être limités à un montant inférieur au montant annuel estimé du lot.",,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures objet de l'accord-cadre, réalisés au cours des trois derniers exercices disponibles.",,Les candidats doivent disposer d'un chiffre d'affaires annuel minimum fixé comme il suit en fonction du lot postulé : Lot 1 : 900 000 EURLot 2 : 1 200 000 EURLot 3 : 400 000 EURLot 4 : 980 000 EURLot 5 : 400 000 EURLot 6 : 570 000 EURLot 7 : 150 000 EURLot 8 : 670 000 EURLot 9 : 1 600 000 EUR,,,False,"Liste des principales fournitures effectuées (3 dernières années) indiquant le montant, la date et le destinataire, prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique.",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89723,,Critères tels que mentionnés dans les documents de consultation,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,Tels que détaillés dans les documents de consultation,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-89734,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
